医学人物	[-0.10581388761369745, -0.10752877030380932, 0.10754567733808698, -0.1075440654366373, -0.10754583514889075, 0.08743686479386031, -0.10754405043432712, -0.10736599948428993, 0.10754422173418397, -0.0874216007264046, -0.1075440489209334, 0.1075286287164113, 0.10754404906713746, 0.08741997247107584, -0.08760140668000217, -0.10752878514590292, 0.08915176217985911, 0.08916718100305583, -0.08742160087262456, 0.10754406529201206, 0.10754406530614948, -0.08743686463350464, -0.10754406392324223, 0.10754404906568325, 0.10754404890679768, 0.08741998731169921, 0.08741981464466583, 0.10754583516315133, 0.10754422036566483, 0.10754405043431385, 0.10754405043446619, 0.10752863022980627, -0.08742158435825041, -0.08933142654752906, 0.08742144291560056, -0.08932981327743399, 0.10754404906568171, -0.10754567870538656, 0.10563568007249352, -0.10754404892093201, 0.08759979326531142, 0.10754406376448275, -0.10752878499969624, -0.1073642280969706, -0.0875998081371455, 0.087421584502874, -0.10754566246637595, -0.08742159934510683, 0.08742160088677355, -0.08743701970850001, 0.08741997092940901, 0.10754581892548486, 0.08758421663131066, -0.10736601448526915, 0.08743703593337475, -0.10736601297054177, -0.10754404905301623, 0.10579860885036639, -0.10754404890679753, 0.10581390399600063, 0.1073814497063619, -0.10738127839236918, 0.10754404905300284, 0.10754404906568171, 0.10754583516302661, -0.08758437307359253, -0.10754406529055646, -0.10736424449498985, 0.10736601449927889, -0.10754404906715197, -0.08760140531270118, -0.10738127673275427, -0.10754583529497147, -0.08741981449844713, -0.08758437291456925, -0.1056358530446457, 0.08915176234020168, 0.10752878668611265, 0.08741981615806217, 0.08741998745793242, -0.10754404890825328, -0.10754422189452667, -0.10754567870524862, 0.08916702471830067, -0.08741998731183843, -0.08915176218117701, 0.08743686326620506, 0.10581567369543483, -0.10754406529054181, 0.10754581892414072, 0.08742158587017511, 0.08742158587164536, -0.08931453436801064, -0.10754406545089916, -0.08932979690793415, 0.08914997746529825, -0.08742158450300012, 0.10754405043432698, -0.1056340668038704, 0.10754406392336834]
北京市市长	[-0.10554854056890059, -0.10539836061296756, -0.10556395399756424, 0.08528747537240983, -0.10556409395201612, -0.08704603064928314, 0.10538144193477497, 0.10556395413874231, 0.10538128542136002, 0.08722882423049638, -0.10363847292985819, -0.10556246687771083, 0.1036229031897919, 0.10556409395201734, 0.10378835674633258, 0.0872288242468648, -0.10538130035443566, 0.10556409539210701, -0.0870460290368649, 0.08722882247833608, 0.10556409554806713, -0.10556409556443447, 0.10380540031949252, -0.10556246525037685, -0.10554838407038963, 0.08704767589786955, 0.08722868266652561, 0.10556395561143307, -0.08528749044797919, -0.1055624654211047, 0.10554689533681898, 0.10556409556428545, 0.08704751777073613, 0.10362290301761332, -0.10556409556443583, 0.10556260665838735, -0.10556409556428548, 0.08722882407468649, -0.1036227465191037, -0.10554703676089747, 0.10556409540847568, -0.10554852565217808, -0.10380392827100732, 0.10556395399886434, 0.08528749207531576, -0.10556409540702387, 0.10380555503339378, 0.10556411048114277, 0.08547014393356103, 0.10556409556298524, -0.10538130051054603, 0.1055640955644357, -0.1055470351338616, 0.08722868267999324, -0.08547030043349413, -0.10554688041982552, -0.10556409540688787, -0.10556246542125383, 0.10556409556298535, -0.08545471558671286, 0.10378834167366537, -0.08547014407473909, -0.08528747535749295, 0.10556260683057747, -0.10362290303236951, -0.10554838407039087, -0.08722868268144382, 0.10556395399756423, -0.08722882407467226, -0.10538130037065531, -0.10556411048260746, -0.08528913552278633, 0.0853046903622383, -0.1038039265189975, 0.10380541523635108, 0.10378834167366537, -0.10380555520427068, 0.10539835900054921, 0.10556409379460685, 0.10554689535288693, -0.10556411048114288, -0.10556409395201745, 0.08722883916503524, -0.10380555681800348, -0.10556411049736109, -0.08528747537384876, -0.10554703691685756, -0.10556260683071468, 0.08528747537371129, 0.08704617060375057, -0.10378834151769112, -0.10380392667495764, -0.0872288391635719, -0.10538130035443578, 0.08547028549898215, 0.08528749029056858, -0.103788358217709, -0.10556411209371026, -0.10554836898135386, 0.10556411210847934]
北京人	[0.10533481079438123, 0.10533317760774048, 0.10551630283393117, 0.10551628658428609, -0.08747802862130603, -0.10551628673412887, 0.0857215267310274, -0.10533317587031955, -0.10533317759225828, 0.1053348123818297, -0.08572316165482619, 0.10551630268410075, -0.10551479193432373, -0.1055002261155556, 0.08588721946877154, 0.10533316150793938, 0.10551465181021162, -0.10534908327626977, 0.08570574508682022, -0.08570560497819256, -0.1037455299009843, -0.08570560638642022, -0.10551465196004213, 0.1055163026855733, 0.10549872989215564, -0.0857072411590369, -0.0857071010349124, -0.1053331760215164, -0.10551465181032892, 0.10550022612982936, -0.10551628673548297, -0.10372945349495216, 0.10551463728249172, 0.08587264069448562, 0.10533316150805667, -0.10551630268408838, 0.10533317744241548, 0.10551630283406213, -0.08587114273488673, -0.08570560481285293, -0.10533317603578898, -0.08747637933364086, 0.10533317744241548, -0.10533317744241537, 0.1053331760356593, -0.08747651773584031, 0.08570559028526388, 0.08749379747238879, -0.08747651788568193, -0.10551465182569501, 0.10551465181019923, -0.10533317602016247, -0.08570725585221256, 0.1055147920996623, 0.08747801395641484, 0.10534909795383142, 0.10551630268408838, -0.08747636306985289, -0.10374551395237876, -0.10356238872482164, -0.10551465354760776, 0.08747637759610144, -0.105516288320485, -0.1055163026995852, 0.1055163026997162, -0.08747636323370665, -0.10551628674961346, 0.0857230085892083, -0.10549873004199843, 0.10533467382991843, 0.10533481238196056, -0.10551614961846921, 0.10551630283541598, 0.10533317587046281, -0.10533317745655825, 0.08588871552681948, 0.10551630268410195, -0.10533317603579018, -0.10533316150807026, -0.10533317587031955, -0.08588873162662175, -0.08570723958842591, 0.10535059401040787, -0.08588873162797463, 0.10551630268542887, -0.10550036640379665, 0.10551630268410195, 0.10551628673561265, 0.10374536072128912, -0.08570560496284016, 0.10533317587031955, 0.10550022770189815, -0.10551630425617073, -0.08765799225346568, 0.10551463744793647, -0.08747802846997829, 0.10533481236781768, 0.10533331442236168, 0.10549873162970849, -0.10374551553860273]
化学人物	[0.11569115413931895, -0.09339303471592496, -0.11360620840119279, -0.09527887984241788, 0.11549206855184502, -0.09547631776615656, 0.0954763163586471, 0.09337577188638031, -0.09357335177342235, -0.09337412283064944, -0.09339305132910415, -0.11378654048271736, -0.11569131412193483, 0.09337410621896106, 0.09337410636619146, -0.09547814184569228, -0.1156911540049075, 0.09337593200466447, 0.11358910396799037, 0.09529798507081758, 0.0954590367672296, -0.09357336823501666, -0.09527905640815625, -0.09337410636755156, -0.11358729494242119, -0.11358727847945414, 0.09355443970949744, -0.0933759318560878, -0.09546084595551543, 0.11378654049700081, 0.09337410636742074, 0.09337410621884407, 0.11569113739336366, 0.09337428279885096, -0.09355443970800773, -0.09355608877938212, -0.09337410620318791, 0.09529798492088198, -0.11568948847053968, 0.09337412142164882, -0.09545903832615425, -0.0954764913810654, 0.11376759520822337, 0.09337577188639293, 0.11358729508962659, -0.09547647632698064, -0.09528070547953077, 0.09337410636753773, -0.09337577049303719, -0.11567403466618438, -0.0933742827833256, 0.09337428138998248, 0.09547814028810273, 0.09547814184567976, -0.09337410776076387, -0.11569131395758367, -0.09529631940218274, -0.09337591540727334, 0.11358727847796324, 0.09337591680184575, -0.0933759320031597, -0.09337412282914469, 0.1136047178891377, -0.09337410621897489, -0.11568948847055209, -0.09337591524290849, -0.09337412142164894, 0.09529631925211393, -0.09337412142150442, -0.09337410620318681, -0.0933741063532668, 0.0935733531681269, -0.0933741063532543, -0.09337593185458302, -0.09337412142027503, -0.11378471482994709, -0.09339303627350201, -0.11378487481257778, 0.1156722088792517, 0.09337575543893982, 0.11569131412180389, 0.09547814184718453, 0.09337591540727334, 0.09547814200989999, 0.09546086100975627, 0.09355442326068289, -0.11358727847932454, -0.11567236883318482, -0.09337412142164894, 0.09337410636740691, -0.09337426617165226, -0.09355442465404117, -0.09337412296343804, -0.09337575527607958, -0.11358727988708216, 0.09547631791622428, 0.09337412281636588, -0.1156912973459091, 0.09337412297909398, -0.09529798351337242]
化妆师	[-0.10460486686671863, -0.08474988169238133, 0.10460469324014122, -0.102862363864438, -0.10287971503257282, -0.08476723287289298, 0.1046063417192811, -0.1044403483182805, 0.10444052194499881, -0.08476905529786129, 0.10462205944602036, 0.10460469308751555, -0.10460469322451464, 0.08651136805511545, -0.10460634329380819, -0.08476903868103645, 0.08493324305734246, 0.10286236386429712, -0.10269819257225153, -0.10286236385043564, 0.08476739159595015, 0.10460469324000167, -0.10288153715229116, 0.1044405068885738, -0.10460469323851569, 0.10460650030356075, -0.1046238649521489, 0.10444050531418628, -0.10269819257225021, 0.08667720586826491, -0.0847690537357097, -0.10269817752981289, -0.10462204440680341, 0.10286402897587507, -0.10460469322466888, 0.08493338487379848, 0.10460634329366864, 0.10460469308766848, 0.10462386652666396, -0.08667571423402935, -0.10462205929514644, -0.10460486671585806, 0.10444052194648347, -0.10460649888017465, 0.08476905531170809, -0.10460469322466753, -0.10460486672971957, 0.08495239972690079, -0.10444034831814096, 0.10460469324013989, -0.10269819258625258, -0.10460635835157828, -0.10462204583017747, -0.10460470970447998, 0.10444052194633054, 0.10462385006071302, 0.10443887331487217, 0.08493503350554929, 0.10288153715376243, 0.08651122608618804, -0.1046238500607117, 0.1028623652754339, -0.0864940335192765, -0.10460486686687155, -0.10460469464966715, -0.10286237892058257, -0.08649403335280405, 0.08476905514523563, -0.10460485009743709, 0.10462386652652307, 0.10444052053534536, 0.10444052211294123, 0.10462204440532007, 0.10460485182442086, -0.10462386652667734, -0.10288153715376244, 0.10462220282476618, 0.10444052209748224, 0.10460469308753026, 0.08476723302551732, -0.10460634188575356, 0.08669472767776, 0.10286236528928203, 0.10286253734001664, 0.10460469480051433, 0.10460470814543994, -0.10444052194632919, 0.10444052053695753, 0.10444052196034363, -0.10460469323853039, -0.08476905373733525, 0.10460469323851702, -0.0866757278809418, -0.10460470987243843, 0.08493338344880152, -0.10462204581632933, -0.08493340008256868, -0.10286237892206858, -0.10442152213420763, 0.10462386667914873]
匈牙利诗人	[0.08440118752423978, -0.10436738916309055, -0.08438363060851439, -0.08455277923038046, -0.10260639271018805, -0.10436738930345187, -0.10243862924937955, 0.08614477059677461, -0.08456882017171884, 0.10242121702736204, -0.1041997553325722, -0.08438363062093107, -0.10436738930462372, -0.10418219842795624, 0.08632978768223226, 0.08438363060852555, -0.08438363060851323, 0.10436737554109048, -0.1043673891754961, 0.10243725942122867, 0.10243862923567791, 0.10436737552867255, 0.10434998953267546, -0.10436737541196167, -0.10436738930462372, -0.10419961181196581, 0.10260640790143837, 0.10258900959689397, -0.10436586102039125, 0.10258885099811853, -0.10419975532015424, -0.10435134690830032, 0.10436585957910804, 0.08632980156108946, 0.1041838564454948, -0.08456716214283352, -0.0843837892072908, -0.10418221231932122, -0.104182198557084, 0.08614461332516371, -0.1043658747702352, 0.10260489339315709, -0.10418219841684566, -0.10260473479567774, -0.10435149161569982, -0.10258885099811864, -0.10436738916309056, -0.10436738786215634, 0.10436587464369976, -0.10419961195231713, -0.10436738930333879, -0.08455126458056592, 0.10436737541325893, 0.10258885099823066, -0.10258885112594901, -0.10436738785092149, 0.10435150536564229, 0.10435149174352021, -0.10436738930462383, -0.10436738929092094, -0.08438377398876817, -0.10260625077136191, 0.10260640791395595, -0.1043658747702352, -0.10436738917678218, -0.08614614028221824, -0.10436587346928887, 0.10418385632888703, -0.10435150550706458, 0.10418219842912917, -0.10418234310925628, -0.10436738930451286, 0.10436723070703127, -0.10418387022025183, 0.08632980275912976, 0.08438363193556808, -0.08438528863857273, 0.10436738930462372, 0.10436738930343965, 0.10418219987054797, 0.10243725928086725, 0.10260624931764853, 0.10242121703965562, 0.10436723070584722, -0.08614475683205616, -0.10419808365568925, -0.10436738784962657, -0.1043657299623975, -0.08456882017042168, 0.0863122459700508, -0.10258885244071027, 0.10436738929092104, -0.10436571618528456, 0.1024212170397564, -0.10436723083485168, 0.10260640791396816, 0.10419975531886834, 0.10436738930462372, -0.10418219987043477, 0.10258886477405857]
匈牙利总理	[-0.10671282302871793, -0.10478629111970539, 0.10655585679744886, 0.0862345295524201, 0.0862512618242242, -0.08817633959582247, 0.08623273893649666, 0.10672974032299891, 0.1067297563576775, -0.08817617228304504, -0.08817796260427718, 0.10672974047048263, 0.10671283921060289, 0.1067299093426987, -0.10672974048563103, -0.10672992693416328, 0.10480483142375538, -0.08815925326801889, -0.10655587130152509, 0.10672974032432478, -0.08817635578887983, -0.10478809929930805, -0.10672974032432613, 0.08817617057624695, 0.1067297403231377, -0.08800228706572344, -0.08625127940171572, 0.10653912301179136, 0.10672975806313438, 0.1067128391967801, 0.10671300822911414, 0.10672974032300038, -0.10480483140860695, -0.10655764572173955, 0.1067315485317012, 0.10480501801963132, 0.10480483140846966, 0.08623452956769426, -0.08815943693794874, 0.0862514484048144, -0.10671282161795126, -0.10672975806167131, -0.1048050181669765, 0.0864084147835774, -0.10496198451807978, -0.08640839704502942, -0.10655602566834041, 0.08623255234062073, -0.08800228537395204, -0.10655585510567867, -0.10653912284915909, -0.08817617073875467, 0.10478808311873723, -0.10480484760417862, 0.10671300821396305, 0.08815943848222486, 0.08623452800825548, 0.10655585510581597, -0.08623451338702219, 0.10671282316223896, 0.10672974032300026, -0.08640824576665486, -0.08817635732068231, 0.10673171754994949, -0.08817814780321047, -0.08623451182757183, 0.10655585681259862, 0.10673171755007392, -0.08623452956770718, 0.10480663961704619, -0.10671300652219297, -0.08800228536026414, -0.10671282163323698, 0.10671300822778841, 0.08815943848091204, -0.10671299050414146, -0.10671300808044216, -0.08640841478501585, -0.08642533363742173, -0.10655585510567744, -0.10478809931458367, 0.08623452802329251, -0.10672974186741384, -0.10673171755008562, 0.08625126182422539, -0.10672974047034528, -0.08800228550614733, 0.10672992553721794, -0.10653910681594636, -0.10671282317752603, 0.10497871677313642, 0.10480483140846963, 0.1067317158433018, 0.10672974047046983, -0.10496179777486014, 0.10673153093892382, 0.10673153233731797, 0.08815942074223854, -0.10671282147060608, 0.10671300652220603]
匈牙利作曲家	[0.1059890306478702, -0.1059890321554145, 0.08887988144203615, -0.10796398668303063, 0.08889617549281216, -0.10796400224796085, 0.08707785062939495, 0.10616197307275514, 0.08870710538967218, 0.10796383918034032, 0.0869229476074583, 0.0888947435358434, 0.08709429351662433, 0.10796398804566606, 0.1061619715637961, -0.10614551430204375, -0.08872354663677258, 0.10614551446195264, 0.08872497858002114, -0.10796225824327767, -0.0869213684663473, -0.10796398819056097, 0.10779278961043992, 0.08887988158695559, -0.088894596208076, 0.08889617549410508, -0.08889634005283865, -0.10796383919523252, 0.10796398653812425, 0.10779104560576847, 0.08889634021263611, 0.10796398653812425, 0.10796383903543383, 0.1061618083676991, -0.08889634005413045, 0.10796398666801547, 0.10796383918035214, 0.10796225988200478, 0.10597259076185696, 0.10796240722349347, -0.10794739765702747, -0.08887988144204913, 0.10796398804566733, 0.1079640037555039, 0.08690492706072943, 0.08889617384023955, 0.08887988144217207, 0.08870695790198517, -0.08690507590963926, 0.10614551446181773, 0.10796383767279726, -0.0887249785950353, 0.0869049270743287, -0.08889617550769151, 0.10796398818916966, 0.08887973410068345, -0.1079638376878124, -0.10616195571046666, -0.10598917948316793, -0.10796400390041151, -0.10796225824328927, 0.10796400223422678, 0.08690492707421749, -0.10796224402611652, 0.088708700239205, -0.08870712093971242, -0.08690491121959625, 0.1079640038990086, 0.08870868453064827, -0.08690491120459497, 0.10796383919535445, -0.08887989881933879, -0.10796400390028855, -0.10599077616008605, 0.08692151581052025, 0.0887071052297527, -0.10794739778693042, 0.10796400389900858, -0.08690492540700001, -0.1079640037404911, -0.10616179099039648, -0.08690492707434155, -0.08690492707434166, 0.10796383919535557, -0.08889617550769262, 0.10796400224796206, 0.10796398653811129, 0.10796398666815026, -0.10794756099944693, 0.10796398652311022, 0.08887988144203615, -0.10599061129651254, 0.10597258910812747, -0.1079639880307751, 0.10794756099804391, 0.10796400239274548, -0.08889617398643897, -0.10796400389899564, 0.10616197307261913, -0.10777477056985232]
匈牙利作家	[-0.11241408434860604, -0.09320502250034716, -0.11241589434119113, 0.09147266151471523, -0.11223301077405835, 0.11241389163242091, -0.11221718554911952, -0.09127214442418057, -0.11221555059290599, 0.0914726613652622, -0.1122172037018816, -0.11241570147555192, -0.09127233730430583, -0.11048320589040315, -0.09127233730416481, 0.09147247019668586, -0.09147248833640738, -0.091472470358862, -0.09128977778362779, 0.09147248818828242, 0.1104830147190271, 0.09127233728995962, 0.0914724703588606, -0.11239644959114277, 0.11221718554764785, -0.11239827744154576, 0.09147264493371439, 0.09340515709970841, -0.09147247019521564, 0.09129158918858868, -0.09129139816665095, -0.11223299263416954, 0.09147264492096602, -0.09147266307371484, 0.11221555199076542, -0.09145504616120961, 0.1104639554039955, 0.09127233730430569, -0.09147085323205573, -0.11048301457090343, -0.09128976133817084, 0.1122172036875354, -0.11221556702284123, -0.0912739724228614, -0.11048320743519743, -0.09147266307372952, -0.0912739542687965, -0.09145522088564521, 0.112234802461638, -0.09320500776320105, 0.09127233728850241, 0.11239825928746619, -0.11221537570600192, 0.11221555059142103, 0.09147247019521564, -0.11239825928614999, 0.11046576355286437, -0.09147247019521551, 0.1124140829504357, 0.0912721625798861, 0.11239827587988593, -0.09320664117211412, -0.09127413055224369, 0.11241571963108858, 0.09147264493531351, -0.09147247019507333, 0.11221555213888883, -0.09127233730416624, -0.09128977793322299, 0.09127233714184924, -0.09320484948453445, 0.11241570147555192, 0.09147247019507464, 0.09127216243029077, -0.09320483303876803, -0.11048137945206479, 0.09127214442418069, 0.0914552208857848, 0.09147264491950895, -0.09147083509205504, 0.09147248833508989, 0.09128977778509931, 0.09320502249887422, 0.0914708532177094, 0.09127233715471063, -0.09127395596304382, -0.1122155685846567, -0.1122153938600668, 0.11241587619998623, -0.11241570148975595, -0.09147266305952408, 0.11028286522003526, -0.09127233730430583, -0.09147264491964865, 0.09147085323059852, 0.09147247019667401, 0.11028450020496909, 0.09147085323205573, 0.09147083507651907, 0.11221555042896457]
匈牙利人	[-0.10534787479379691, 0.10710431901003734, 0.10695528690757541, -0.08711116065088088, -0.10519882801619475, 0.0870952434887549, -0.10710417789096564, -0.08692745367803967, -0.10711994052982389, -0.08886747854518101, -0.08711116065089156, 0.08692745506148881, -0.08694336955430768, 0.10712159265417226, -0.0869274536652012, -0.08868378508469339, 0.1071199526469571, 0.1071043338200059, -0.10519882660812753, 0.08711116065087965, 0.10536362123923505, -0.0870952447618895, -0.08692745506148766, -0.10712009503915251, -0.10710583013621752, 0.10710583128736949, 0.10712157785693771, 0.10712145012584992, 0.10693788568013696, 0.08868526916153517, 0.10693953920067926, 0.10710432028327621, -0.0871095071187061, -0.0871111606508809, 0.10712159251924902, 0.10712159124612643, 0.10536377703575361, -0.08711114711524098, 0.0886995327916003, -0.10695515918933558, 0.107121592654183, 0.1053636226225572, 0.10710417801293648, -0.08692745366530562, -0.10712159265418303, 0.10534951352669278, 0.107104191291788, 0.10712009364405921, -0.10712159264241278, -0.08692895126845081, -0.10712159264241289, -0.10712159265296615, -0.10712159265405717, 0.10712159138106137, 0.08711116065100673, -0.10534787480544017, -0.10712159253208646, 0.08868526916165025, -0.10712143813187806, 0.10712159265418415, 0.08692745378717079, -0.08886598082006494, 0.10712159265418415, 0.10693788566837749, 0.10712159265405717, -0.10534786140353883, -0.10711993913352563, 0.10712159265406794, 0.10693802678984944, -0.10693804159861306, -0.08886732261493464, -0.0869291071847687, -0.10712159265417112, -0.10711993924385206, -0.08868391269152755, -0.10534800111587486, 0.0871111459640879, 0.10712159265417226, -0.10712157913017548, 0.08694485490440988, -0.10712159124732176, -0.10518156777420322, -0.10710568889395834, -0.10518156777419256, -0.10518156790781723, -0.08692745366531637, 0.10712159265405717, -0.0869274537883769, -0.10693789908216288, -0.10711995252390855, 0.08692745379891707, -0.10695514462439712, 0.0869274537883651, -0.08692745366531637, -0.10712157784408849, 0.08711116065088088, -0.10712159265418292, 0.08692745379891834, -0.08692760959543565, 0.08692745366531626]
匈奴人	[-0.09042819900958768, -0.08844242665218291, 0.10937564395637232, -0.0884408513530113, -0.08844101336267016, 0.09025593432993265, -0.08845726009500925, -0.10937564394457922, 0.09042819887093012, -0.10937392321518617, 0.08845880500752223, 0.10937564395753857, 0.09025594946159007, -0.10937564395753739, 0.10937564395753739, -0.10738814822552475, 0.10937564263558153, 0.0884408514786863, -0.08844085134005313, 0.10937549706541057, 0.08844257326713253, -0.08844099954222905, -0.10738985646847626, -0.08845724482598731, 0.10738813440415593, -0.10935925047159208, 0.10937564250884281, -0.10937564395637232, -0.10937407008126973, 0.09042836089343456, 0.08845896556940322, 0.08845896689149603, -0.10738829642664831, -0.09042836089354929, 0.1092030705031896, -0.09024111601769905, 0.10757693932171739, -0.09025580270822225, 0.08845896687852565, -0.08862980444811329, 0.10937392190489661, 0.09025750950458428, 0.10937564250884291, -0.10757710120569003, -0.10937548193609657, 0.08844085134016676, -0.10937549707849469, -0.10757708752400814, 0.0902395558373525, -0.08861342478141962, 0.09042821281798612, -0.10937563012414808, 0.08844085135301129, 0.10935925034614437, 0.10935752841789861, -0.0884410133626601, 0.10937564395754958, 0.08844255813652656, 0.10937392189205188, -0.10738813453076988, -0.10756054596156168, -0.10937408246572394, 0.08862981827917012, -0.10937564394574535, 0.0884588200123275, -0.10935752841919068, 0.08844085266318626, -0.10937564395754946, 0.10738814822435756, -0.10920477731263448, -0.10738813585286261, 0.08845724482599726, -0.10937564395742491, 0.09042819887094125, -0.10757710134421074, -0.08845724482704988, 0.10937564395753739, 0.10920308577210881, 0.08844257340553852, -0.09042836088164147, -0.10920323108879142, -0.10738829642665931, -0.10937564250871813, 0.08844085134016676, -0.09025578745205715, 0.10937562999858673, 0.08844085134016676, 0.10757694064496642, -0.08862981828033531, 0.10918667701736895, 0.08862965639624883, 0.08844242534200794, -0.10740624981683985, -0.10920307050436687, -0.08844085135312611, -0.1093756288270583, 0.08844257327891472, -0.10738985646965246, 0.1091866770303282, 0.09025594944874553]
动画人物	[-0.08716477701077122, 0.10707077902621534, -0.10514039539463148, -0.08891470850514455, -0.08698104760027064, 0.10707093746461878, -0.10530713031034081, -0.10690570626977709, -0.10688687789381199, 0.10532247868780135, -0.08874634372289227, -0.10707076412579165, -0.10707076412592068, -0.08698106399867125, -0.10707258326968044, 0.08698089063213331, -0.1053241246421335, -0.10707241021279665, -0.10515577624302935, 0.10707092122797242, 0.08716659615451733, 0.10707076425858024, 0.10705541574695657, -0.08714942861793985, 0.10707076427369, -0.10530548423733184, 0.08698255280525803, 0.10707242496503769, -0.08872917621540861, 0.10707258326968055, -0.10707242644667452, -0.10707241004951537, 0.0871649339800097, -0.08698089077864876, 0.10707078035980959, 0.08698270992239629, 0.10707241006475547, -0.10532247870317074, -0.10705541573309062, -0.10688869690502673, -0.10688869705293874, 0.08714942847004138, -0.08698255295301621, 0.1070707655784759, -0.10707076559357225, -0.10705359792447684, -0.08698089077877802, -0.08698089077879156, 0.08698270978973673, -0.10690570775279806, -0.10690404688293102, 0.10688852530055667, -0.08698270992239618, 0.10707241151743999, -0.10515577476013874, -0.08698089064611726, 0.08698089077864876, 0.08873099387737651, 0.10705525731116658, -0.08714942863318009, 0.10688869703755807, -0.10707256848667714, 0.10690404704607107, 0.08698270992239618, -0.10690421878321407, 0.10707093601069166, -0.10707256718203403, 0.10532428175941447, -0.08874650069227209, 0.1070554156004301, -0.08889589474891355, 0.10532263581892358, 0.10530713017767886, -0.10707076411206468, -0.10707092122935677, -0.10688869543725832, 0.10707076412592068, 0.10707076411193554, -0.10707076559371506, 0.08698269502087241, 0.10705359644269741, 0.10707258340358262, 0.0871476108079308, -0.10705541573310176, 0.0889130624335323, -0.10707078050909362, -0.08698270993777803, -0.10690404557828782, 0.08716495021415799, -0.08698270992252663, -0.08699821673727953, 0.08698270993763521, -0.08698253656985584, 0.10707076574147194, -0.10705524238027714, 0.10707092124306995, 0.08698270978973555, 0.10690406166593444, -0.10707242628644567, 0.08716643931904076]
动物保育人士	[-0.10470790608537575, 0.10485518791559664, -0.10487016799700025, -0.10487171850241139, -0.08514734292294372, 0.08685420207469657, -0.08667572046952766, -0.10487000479834617, -0.0849687135254754, -0.08683938506809809, -0.10487173377315538, -0.08497042707826409, -0.08669367058690106, -0.10487000623281573, -0.10487000479834617, 0.10298450226157174, -0.10487000624722122, 0.08685576942370835, 0.10487000479822613, -0.08669210325215125, 0.10469137537472302, 0.10487173389712459, -0.10470792135613104, 0.10300119461244077, 0.0849686982418386, -0.10487000479834617, 0.1029860667271077, 0.0849704257820481, 0.10485503998643528, -0.10485345881680593, 0.10470947329613398, -0.08685593120079568, -0.10487000492357795, 0.1048717337730375, -0.10298622980178136, -0.10298450226169169, -0.08513236297878252, 0.10487173389700562, 0.10487157069848281, -0.08683938377050046, -0.10316314564531945, -0.10487173246127253, -0.10487157069848281, -0.10316330884385358, -0.10487157068533999, -0.10300104679410568, 0.10485503867707856, -0.08497042709265731, -0.10298622992714439, 0.10487001888245029, -0.10487000479834617, -0.10487001875846988, -0.08497041180877027, 0.10487000479821483, -0.10487158610748167, -0.0849686981178582, 0.10470790594850374, 0.10487015258798911, 0.08685420208910218, -0.08513252605346848, 0.08496869810358394, 0.10469308909193117, -0.08685578194797998, -0.1029862145311685, 0.10470963507332799, 0.10487016656226808, 0.10487173391002969, -0.10316314564533077, -0.104871570822452, 0.0851490720347586, 0.10487171850102975, 0.10469308763128475, -0.10487173389700562, -0.10485518791559674, 0.104870006232828, -0.1048701680112734, -0.1048715706840774, -0.10469308907877707, 0.10485517264497152, -0.10487000479834617, -0.08685420207469657, 0.10487173389700562, -0.10487171850241249, -0.08496869811648665, -0.104870006234067, -0.10485518791572788, 0.10487015391289614, 0.10469308907877707, 0.08497042590589725, 0.10300104693237143, -0.08685420208898212, 0.10487173389700671, -0.10469294113660521, 0.10314831480370901, 0.10487173389826938, -0.10470790608537564, 0.10485518648112611, -0.10469308907877707, 0.10485360660646115, 0.10470961966547394]
